Location Local Datetime,Location,Deployment,Product,Product Pulls,Product Fills,Data,Data Change,Status
2025-02-16 15:21:47.195,Apogem Capital,53rd Floor Pantry - Fridge #1,Just Ice Tea Organic Unsweetened Original Green Tea,0.0,1.0,5,1.0,Oscillation
2025-02-16 15:51:46.521,Apogem Capital,53rd Floor Pantry - Fridge #1,Just Ice Tea Organic Unsweetened Original Green Tea,1.0,0.0,4,1.0,Oscillation
2025-02-16 17:41:46.734,Apogem Capital,53rd Floor Pantry - Fridge #1,Just Ice Tea Organic Unsweetened Original Green Tea,0.0,1.0,5,1.0,Oscillation
2025-02-16 17:51:46.689,Apogem Capital,53rd Floor Pantry - Fridge #1,Just Ice Tea Organic Unsweetened Original Green Tea,1.0,0.0,4,1.0,Oscillation
2025-02-16 18:11:46.586,Apogem Capital,53rd Floor Pantry - Fridge #1,Just Ice Tea Organic Unsweetened Original Green Tea,0.0,1.0,5,1.0,Oscillation
2025-02-16 19:01:48.231,Apogem Capital,53rd Floor Pantry - Fridge #1,Just Ice Tea Organic Unsweetened Original Green Tea,1.0,0.0,4,1.0,Oscillation
2025-02-16 21:31:48.069,Apogem Capital,53rd Floor Pantry - Fridge #1,Just Ice Tea Organic Unsweetened Original Green Tea,0.0,1.0,5,1.0,Oscillation
2025-02-16 21:41:47.983,Apogem Capital,53rd Floor Pantry - Fridge #1,Just Ice Tea Organic Unsweetened Original Green Tea,1.0,0.0,4,1.0,Oscillation
2025-02-16 23:21:47.805,Apogem Capital,53rd Floor Pantry - Fridge #1,Just Ice Tea Organic Unsweetened Original Green Tea,0.0,1.0,5,1.0,Oscillation
2025-02-16 23:31:47.709,Apogem Capital,53rd Floor Pantry - Fridge #1,Just Ice Tea Organic Unsweetened Original Green Tea,1.0,0.0,4,1.0,Oscillation
2025-02-17 03:41:50.872,Apogem Capital,53rd Floor Pantry - Fridge #1,Just Ice Tea Organic Unsweetened Original Green Tea,0.0,1.0,5,1.0,Oscillation
2025-02-17 03:51:50.785,Apogem Capital,53rd Floor Pantry - Fridge #1,Just Ice Tea Organic Unsweetened Original Green Tea,1.0,0.0,4,1.0,Oscillation
2025-02-17 06:31:51.370,Apogem Capital,53rd Floor Pantry - Fridge #1,Just Ice Tea Organic Unsweetened Original Green Tea,0.0,1.0,5,1.0,Oscillation
2025-02-17 06:41:51.346,Apogem Capital,53rd Floor Pantry - Fridge #1,Just Ice Tea Organic Unsweetened Original Green Tea,1.0,0.0,4,1.0,Oscillation
2025-02-17 08:21:51.391,Apogem Capital,53rd Floor Pantry - Fridge #1,Just Ice Tea Organic Unsweetened Original Green Tea,0.0,1.0,5,1.0,Oscillation
2025-02-17 09:51:40.962,Apogem Capital,53rd Floor Pantry - Fridge #1,Just Ice Tea Organic Unsweetened Original Green Tea,1.0,0.0,4,1.0,Oscillation
2025-02-17 10:41:42.328,Apogem Capital,53rd Floor Pantry - Fridge #1,Just Ice Tea Organic Unsweetened Original Green Tea,0.0,1.0,5,1.0,Oscillation
2025-02-17 10:51:42.288,Apogem Capital,53rd Floor Pantry - Fridge #1,Just Ice Tea Organic Unsweetened Original Green Tea,1.0,0.0,4,1.0,Oscillation
2025-02-17 12:01:42.186,Apogem Capital,53rd Floor Pantry - Fridge #1,Just Ice Tea Organic Unsweetened Original Green Tea,0.0,1.0,5,1.0,Oscillation
2025-02-17 12:11:42.170,Apogem Capital,53rd Floor Pantry - Fridge #1,Just Ice Tea Organic Unsweetened Original Green Tea,1.0,0.0,4,1.0,Oscillation
2025-02-17 13:31:42.173,Apogem Capital,53rd Floor Pantry - Fridge #1,Just Ice Tea Organic Unsweetened Original Green Tea,0.0,1.0,5,1.0,Oscillation
2025-02-17 13:41:42.143,Apogem Capital,53rd Floor Pantry - Fridge #1,Just Ice Tea Organic Unsweetened Original Green Tea,1.0,0.0,4,1.0,Oscillation
2025-02-17 14:31:42.261,Apogem Capital,53rd Floor Pantry - Fridge #1,Just Ice Tea Organic Unsweetened Original Green Tea,0.0,1.0,5,1.0,Oscillation
2025-02-17 14:41:42.112,Apogem Capital,53rd Floor Pantry - Fridge #1,Just Ice Tea Organic Unsweetened Original Green Tea,1.0,0.0,4,1.0,Oscillation
2025-02-17 16:21:41.979,Apogem Capital,53rd Floor Pantry - Fridge #1,Just Ice Tea Organic Unsweetened Original Green Tea,0.0,1.0,5,1.0,Oscillation
2025-02-17 16:31:41.955,Apogem Capital,53rd Floor Pantry - Fridge #1,Just Ice Tea Organic Unsweetened Original Green Tea,1.0,0.0,4,1.0,Oscillation
2025-02-17 17:31:42.377,Apogem Capital,53rd Floor Pantry - Fridge #1,Just Ice Tea Organic Unsweetened Original Green Tea,0.0,1.0,5,1.0,Oscillation
2025-02-17 17:51:42.273,Apogem Capital,53rd Floor Pantry - Fridge #1,Just Ice Tea Organic Unsweetened Original Green Tea,1.0,0.0,4,1.0,Oscillation
2025-02-17 18:01:42.128,Apogem Capital,53rd Floor Pantry - Fridge #1,Just Ice Tea Organic Unsweetened Original Green Tea,0.0,1.0,5,1.0,Oscillation
2025-02-17 18:11:42.082,Apogem Capital,53rd Floor Pantry - Fridge #1,Just Ice Tea Organic Unsweetened Original Green Tea,1.0,0.0,4,1.0,Oscillation
2025-02-17 18:31:42.071,Apogem Capital,53rd Floor Pantry - Fridge #1,Just Ice Tea Organic Unsweetened Original Green Tea,0.0,1.0,5,1.0,Oscillation
2025-02-17 19:21:42.120,Apogem Capital,53rd Floor Pantry - Fridge #1,Just Ice Tea Organic Unsweetened Original Green Tea,1.0,0.0,4,1.0,Oscillation
2025-02-17 21:01:41.211,Apogem Capital,53rd Floor Pantry - Fridge #1,Just Ice Tea Organic Unsweetened Original Green Tea,0.0,1.0,5,1.0,Oscillation
2025-02-17 21:11:41.150,Apogem Capital,53rd Floor Pantry - Fridge #1,Just Ice Tea Organic Unsweetened Original Green Tea,1.0,0.0,4,1.0,Oscillation
2025-02-17 21:31:41.080,Apogem Capital,53rd Floor Pantry - Fridge #1,Just Ice Tea Organic Unsweetened Original Green Tea,0.0,1.0,5,1.0,Oscillation
2025-02-17 21:41:41.060,Apogem Capital,53rd Floor Pantry - Fridge #1,Just Ice Tea Organic Unsweetened Original Green Tea,1.0,0.0,4,1.0,Oscillation
2025-02-18 01:51:41.274,Apogem Capital,53rd Floor Pantry - Fridge #1,Just Ice Tea Organic Unsweetened Original Green Tea,0.0,1.0,5,1.0,Oscillation
2025-02-18 02:41:41.087,Apogem Capital,53rd Floor Pantry - Fridge #1,Just Ice Tea Organic Unsweetened Original Green Tea,1.0,0.0,4,1.0,Oscillation
2025-02-18 04:31:40.805,Apogem Capital,53rd Floor Pantry - Fridge #1,Just Ice Tea Organic Unsweetened Original Green Tea,0.0,1.0,5,1.0,Oscillation
2025-02-18 04:41:40.711,Apogem Capital,53rd Floor Pantry - Fridge #1,Just Ice Tea Organic Unsweetened Original Green Tea,1.0,0.0,4,1.0,Oscillation
2025-02-18 05:01:40.584,Apogem Capital,53rd Floor Pantry - Fridge #1,Just Ice Tea Organic Unsweetened Original Green Tea,0.0,1.0,5,1.0,Oscillation
2025-02-18 05:11:40.597,Apogem Capital,53rd Floor Pantry - Fridge #1,Just Ice Tea Organic Unsweetened Original Green Tea,1.0,0.0,4,1.0,Oscillation
2025-02-18 06:11:40.435,Apogem Capital,53rd Floor Pantry - Fridge #1,Just Ice Tea Organic Unsweetened Original Green Tea,0.0,1.0,5,1.0,Oscillation
2025-02-18 06:21:40.405,Apogem Capital,53rd Floor Pantry - Fridge #1,Just Ice Tea Organic Unsweetened Original Green Tea,1.0,0.0,4,1.0,Oscillation
2025-02-18 08:11:41.103,Apogem Capital,53rd Floor Pantry - Fridge #1,Just Ice Tea Organic Unsweetened Original Green Tea,0.0,1.0,5,1.0,Oscillation
2025-02-18 08:21:41.033,Apogem Capital,53rd Floor Pantry - Fridge #1,Just Ice Tea Organic Unsweetened Original Green Tea,1.0,0.0,4,1.0,Oscillation
2025-02-18 08:51:40.946,Apogem Capital,53rd Floor Pantry - Fridge #1,Just Ice Tea Organic Unsweetened Original Green Tea,0.0,1.0,5,1.0,Oscillation
2025-02-18 09:01:40.908,Apogem Capital,53rd Floor Pantry - Fridge #1,Just Ice Tea Organic Unsweetened Original Green Tea,1.0,0.0,4,1.0,Possible Pull
2025-02-19 10:21:34.218,Apogem Capital,53rd Floor Pantry - Fridge #1,Just Ice Tea Organic Unsweetened Original Green Tea,1.0,0.0,3,1.0,Oscillation
2025-02-19 11:51:33.903,Apogem Capital,53rd Floor Pantry - Fridge #1,Just Ice Tea Organic Unsweetened Original Green Tea,0.0,1.0,4,1.0,Possible Fill
2025-02-19 12:01:33.664,Apogem Capital,53rd Floor Pantry - Fridge #1,Just Ice Tea Organic Unsweetened Original Green Tea,0.0,1.0,5,1.0,Oscillation
2025-02-19 12:11:33.419,Apogem Capital,53rd Floor Pantry - Fridge #1,Just Ice Tea Organic Unsweetened Original Green Tea,1.0,0.0,4,1.0,Possible Pull
2025-02-20 18:01:29.832,Apogem Capital,53rd Floor Pantry - Fridge #1,Just Ice Tea Organic Unsweetened Original Green Tea,1.0,0.0,3,1.0,Possible Pull
2025-02-21 10:01:26.421,Apogem Capital,53rd Floor Pantry - Fridge #1,Just Ice Tea Organic Unsweetened Original Green Tea,1.0,0.0,2,1.0,Possible Pull
2025-02-21 12:11:25.570,Apogem Capital,53rd Floor Pantry - Fridge #1,Just Ice Tea Organic Unsweetened Original Green Tea,0.0,2.0,4,2.0,Possible Fill
2025-02-21 13:31:24.817,Apogem Capital,53rd Floor Pantry - Fridge #1,Just Ice Tea Organic Unsweetened Original Green Tea,0.0,1.0,5,1.0,Oscillation
2025-02-21 13:41:24.790,Apogem Capital,53rd Floor Pantry - Fridge #1,Just Ice Tea Organic Unsweetened Original Green Tea,1.0,0.0,4,1.0,Possible Pull
2025-02-21 17:01:24.250,Apogem Capital,53rd Floor Pantry - Fridge #1,Just Ice Tea Organic Unsweetened Original Green Tea,1.0,0.0,3,1.0,Possible Pull
2025-02-24 10:11:16.080,Apogem Capital,53rd Floor Pantry - Fridge #1,Just Ice Tea Organic Unsweetened Original Green Tea,1.0,0.0,2,1.0,Possible Pull
2025-02-24 17:51:15.720,Apogem Capital,53rd Floor Pantry - Fridge #1,Just Ice Tea Organic Unsweetened Original Green Tea,1.0,0.0,1,1.0,Possible Pull
2025-02-25 10:41:11.533,Apogem Capital,53rd Floor Pantry - Fridge #1,Just Ice Tea Organic Unsweetened Original Green Tea,1.0,0.0,0,1.0,Possible Pull
2025-02-25 12:01:11.174,Apogem Capital,53rd Floor Pantry - Fridge #1,Just Ice Tea Organic Unsweetened Original Green Tea,0.0,4.0,4,4.0,Possible Fill
2025-02-25 18:21:10.477,Apogem Capital,53rd Floor Pantry - Fridge #1,Just Ice Tea Organic Unsweetened Original Green Tea,1.0,0.0,3,1.0,Possible Pull
2025-02-26 10:01:07.078,Apogem Capital,53rd Floor Pantry - Fridge #1,Just Ice Tea Organic Unsweetened Original Green Tea,1.0,0.0,2,1.0,Possible Pull
2025-02-26 17:31:06.881,Apogem Capital,53rd Floor Pantry - Fridge #1,Just Ice Tea Organic Unsweetened Original Green Tea,1.0,0.0,1,1.0,Possible Pull
2025-02-26 17:41:06.983,Apogem Capital,53rd Floor Pantry - Fridge #1,Just Ice Tea Organic Unsweetened Original Green Tea,1.0,0.0,0,1.0,Possible Pull
2025-02-27 12:21:05.562,Apogem Capital,53rd Floor Pantry - Fridge #1,Just Ice Tea Organic Unsweetened Original Green Tea,0.0,5.0,5,5.0,Possible Fill
2025-03-03 13:20:48.271,Apogem Capital,53rd Floor Pantry - Fridge #1,Just Ice Tea Organic Unsweetened Original Green Tea,1.0,0.0,4,1.0,Possible Pull
2025-03-04 13:10:45.599,Apogem Capital,53rd Floor Pantry - Fridge #1,Just Ice Tea Organic Unsweetened Original Green Tea,1.0,0.0,3,1.0,Possible Pull
2025-03-05 11:10:41.192,Apogem Capital,53rd Floor Pantry - Fridge #1,Just Ice Tea Organic Unsweetened Original Green Tea,1.0,0.0,2,1.0,Possible Pull
2025-03-05 12:10:40.691,Apogem Capital,53rd Floor Pantry - Fridge #1,Just Ice Tea Organic Unsweetened Original Green Tea,0.0,3.0,5,3.0,Possible Fill
2025-03-05 18:40:40.096,Apogem Capital,53rd Floor Pantry - Fridge #1,Just Ice Tea Organic Unsweetened Original Green Tea,1.0,0.0,4,1.0,Oscillation
2025-03-10 14:00:23.051,Apogem Capital,53rd Floor Pantry - Fridge #1,Just Ice Tea Organic Unsweetened Original Green Tea,0.0,1.0,5,1.0,Oscillation
2025-03-10 14:30:22.804,Apogem Capital,53rd Floor Pantry - Fridge #1,Just Ice Tea Organic Unsweetened Original Green Tea,1.0,0.0,4,1.0,Possible Pull
2025-03-11 10:10:24.870,Apogem Capital,53rd Floor Pantry - Fridge #1,Just Ice Tea Organic Unsweetened Original Green Tea,1.0,0.0,3,1.0,Possible Pull
2025-03-11 18:20:19.175,Apogem Capital,53rd Floor Pantry - Fridge #1,Just Ice Tea Organic Unsweetened Original Green Tea,1.0,0.0,2,1.0,Possible Pull
2025-03-12 18:10:15.349,Apogem Capital,53rd Floor Pantry - Fridge #1,Just Ice Tea Organic Unsweetened Original Green Tea,2.0,0.0,0,2.0,Possible Pull
2025-03-13 11:50:12.612,Apogem Capital,53rd Floor Pantry - Fridge #1,Just Ice Tea Organic Unsweetened Original Green Tea,0.0,1.0,1,1.0,Possible Fill
2025-03-13 16:40:12.439,Apogem Capital,53rd Floor Pantry - Fridge #1,Just Ice Tea Organic Unsweetened Original Green Tea,0.0,3.0,4,3.0,Possible Fill
2025-03-14 13:00:09.663,Apogem Capital,53rd Floor Pantry - Fridge #1,Just Ice Tea Organic Unsweetened Original Green Tea,0.0,1.0,5,1.0,Oscillation
2025-03-17 10:20:00.737,Apogem Capital,53rd Floor Pantry - Fridge #1,Just Ice Tea Organic Unsweetened Original Green Tea,1.0,0.0,4,1.0,Oscillation
2025-03-21 12:19:43.587,Apogem Capital,53rd Floor Pantry - Fridge #1,Just Ice Tea Organic Unsweetened Original Green Tea,0.0,1.0,5,1.0,Oscillation
2025-03-24 15:09:32.140,Apogem Capital,53rd Floor Pantry - Fridge #1,Just Ice Tea Organic Unsweetened Original Green Tea,1.0,0.0,4,1.0,Possible Pull
2025-03-25 11:39:28.351,Apogem Capital,53rd Floor Pantry - Fridge #1,Just Ice Tea Organic Unsweetened Original Green Tea,1.0,0.0,3,1.0,Possible Pull
2025-03-25 15:19:28.166,Apogem Capital,53rd Floor Pantry - Fridge #1,Just Ice Tea Organic Unsweetened Original Green Tea,0.0,2.0,5,2.0,Possible Fill
2025-03-26 12:59:24.523,Apogem Capital,53rd Floor Pantry - Fridge #1,Just Ice Tea Organic Unsweetened Original Green Tea,1.0,0.0,4,1.0,Oscillation
2025-03-28 12:39:19.644,Apogem Capital,53rd Floor Pantry - Fridge #1,Just Ice Tea Organic Unsweetened Original Green Tea,0.0,1.0,5,1.0,Oscillation
2025-03-31 12:39:07.928,Apogem Capital,53rd Floor Pantry - Fridge #1,Just Ice Tea Organic Unsweetened Original Green Tea,1.0,0.0,4,1.0,Possible Pull
2025-03-31 14:39:07.660,Apogem Capital,53rd Floor Pantry - Fridge #1,Just Ice Tea Organic Unsweetened Original Green Tea,1.0,0.0,3,1.0,Possible Pull
2025-04-01 09:59:09.673,Apogem Capital,53rd Floor Pantry - Fridge #1,Just Ice Tea Organic Unsweetened Original Green Tea,1.0,0.0,2,1.0,Possible Pull
2025-04-01 18:09:04.335,Apogem Capital,53rd Floor Pantry - Fridge #1,Just Ice Tea Organic Unsweetened Original Green Tea,1.0,0.0,1,1.0,Possible Pull
2025-04-02 18:08:59.899,Apogem Capital,53rd Floor Pantry - Fridge #1,Just Ice Tea Organic Unsweetened Original Green Tea,0.0,3.0,4,3.0,Possible Fill
2025-04-03 21:38:58.384,Apogem Capital,53rd Floor Pantry - Fridge #1,Just Ice Tea Organic Unsweetened Original Green Tea,1.0,0.0,3,1.0,Possible Pull
2025-04-04 12:38:54.887,Apogem Capital,53rd Floor Pantry - Fridge #1,Just Ice Tea Organic Unsweetened Original Green Tea,0.0,2.0,5,2.0,Possible Fill
2025-04-07 13:38:43.925,Apogem Capital,53rd Floor Pantry - Fridge #1,Just Ice Tea Organic Unsweetened Original Green Tea,1.0,0.0,4,1.0,Possible Pull
2025-04-08 19:18:41.112,Apogem Capital,53rd Floor Pantry - Fridge #1,Just Ice Tea Organic Unsweetened Original Green Tea,3.0,0.0,1,3.0,Oscillation
2025-04-09 19:28:37.834,Apogem Capital,53rd Floor Pantry - Fridge #1,Just Ice Tea Organic Unsweetened Original Green Tea,0.0,3.0,4,3.0,Possible Fill
2025-04-11 12:28:30.914,Apogem Capital,53rd Floor Pantry - Fridge #1,Just Ice Tea Organic Unsweetened Original Green Tea,0.0,1.0,5,1.0,Oscillation
2025-04-14 18:18:19.774,Apogem Capital,53rd Floor Pantry - Fridge #1,Just Ice Tea Organic Unsweetened Original Green Tea,1.0,0.0,4,1.0,Oscillation
2025-04-15 12:38:16.628,Apogem Capital,53rd Floor Pantry - Fridge #1,Just Ice Tea Organic Unsweetened Original Green Tea,0.0,1.0,5,1.0,Oscillation
2025-04-25 12:17:40.828,Apogem Capital,53rd Floor Pantry - Fridge #1,Just Ice Tea Organic Unsweetened Original Green Tea,1.0,0.0,4,1.0,Possible Pull
2025-04-29 19:27:24.793,Apogem Capital,53rd Floor Pantry - Fridge #1,Just Ice Tea Organic Unsweetened Original Green Tea,1.0,0.0,3,1.0,Possible Pull
2025-04-30 17:57:20.117,Apogem Capital,53rd Floor Pantry - Fridge #1,Just Ice Tea Organic Unsweetened Original Green Tea,0.0,2.0,5,2.0,Possible Fill
2024-10-01 01:02:52.306,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,0.0,0.0,2,,Stable
2024-10-01 19:22:47.384,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,0.0,1.0,3,1.0,Possible Fill
2024-10-02 18:22:43.662,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,0.0,2.0,5,2.0,Oscillation
2024-10-07 15:42:25.618,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,2.0,0.0,3,2.0,Possible Pull
2024-10-07 17:02:25.977,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,3.0,0.0,0,3.0,Possible Pull
2024-10-08 18:22:19.897,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,0.0,4.0,4,4.0,Possible Fill
2024-10-10 18:32:12.397,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,0.0,1.0,5,1.0,Possible Fill
2024-10-14 13:21:55.230,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,3.0,0.0,2,3.0,Possible Pull
2024-10-14 14:41:54.883,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,0.0,1.0,3,1.0,Possible Fill
2024-10-15 20:11:50.188,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,0.0,2.0,5,2.0,Possible Fill
2024-10-16 14:51:47.367,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,1.0,0.0,4,1.0,Oscillation
2024-10-22 12:41:23.893,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,0.0,1.0,5,1.0,Oscillation
2024-10-28 10:21:00.538,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,1.0,0.0,4,1.0,Possible Pull
2024-10-29 10:00:55.334,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,1.0,0.0,3,1.0,Possible Pull
2024-10-29 13:30:57.288,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,1.0,0.0,2,1.0,Possible Pull
2024-10-30 13:20:51.023,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,2.0,0.0,0,2.0,Possible Pull
2024-10-31 11:40:47.949,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,0.0,5.0,5,5.0,Possible Fill
2024-11-04 10:17:21.692,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,1.0,0.0,4,1.0,Possible Pull
2024-11-04 16:07:22.968,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,1.0,0.0,3,1.0,Oscillation
2024-11-05 11:37:19.188,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,0.0,1.0,4,1.0,Oscillation
2024-11-05 14:47:18.249,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,1.0,0.0,3,1.0,Possible Pull
2024-11-06 10:27:18.547,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,1.0,0.0,2,1.0,Possible Pull
2024-11-06 11:17:18.479,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,2.0,0.0,0,2.0,Possible Pull
2024-11-06 12:27:18.081,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,0.0,3.0,3,3.0,Possible Fill
2024-11-06 12:37:18.097,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,0.0,2.0,5,2.0,Possible Fill
2024-11-06 12:47:18.212,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,1.0,0.0,4,1.0,Possible Pull
2024-11-11 14:56:55.699,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,1.0,0.0,3,1.0,Possible Pull
2024-11-11 18:26:52.207,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,3.0,0.0,0,3.0,Possible Pull
2024-11-12 09:46:49.756,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,0.0,4.0,4,4.0,Possible Fill
2024-11-15 11:16:35.713,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,0.0,1.0,5,1.0,Oscillation
2024-11-18 15:06:26.162,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,1.0,0.0,4,1.0,Possible Pull
2024-11-18 16:36:23.254,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,1.0,0.0,3,1.0,Possible Pull
2024-11-19 10:56:26.708,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,0.0,2.0,5,2.0,Possible Fill
2024-11-20 14:16:20.714,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,1.0,0.0,4,1.0,Oscillation
2024-11-22 11:26:11.578,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,0.0,1.0,5,1.0,Oscillation
2024-12-03 10:35:19.776,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,1.0,0.0,4,1.0,Possible Pull
2024-12-03 14:15:19.197,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,1.0,0.0,3,1.0,Possible Pull
2024-12-03 14:45:19.129,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,1.0,0.0,2,1.0,Possible Pull
2024-12-03 15:55:19.620,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,2.0,0.0,0,2.0,Possible Pull
2024-12-04 12:05:14.968,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,0.0,4.0,4,4.0,Possible Fill
2024-12-04 12:35:14.991,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,1.0,0.0,3,1.0,Possible Pull
2024-12-09 12:44:53.775,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,1.0,0.0,2,1.0,Possible Pull
2024-12-09 13:54:54.513,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,2.0,0.0,0,2.0,Oscillation
2024-12-10 08:54:52.912,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,0.0,2.0,2,2.0,Possible Fill
2024-12-10 09:04:52.887,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,0.0,3.0,5,3.0,Possible Fill
2024-12-10 09:54:53.783,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,1.0,0.0,4,1.0,Possible Pull
2024-12-10 15:44:53.199,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,1.0,0.0,3,1.0,Oscillation
2024-12-11 12:24:45.200,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,0.0,1.0,4,1.0,Oscillation
2024-12-13 00:34:42.191,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,1.0,0.0,3,1.0,Oscillation
2024-12-13 12:04:43.757,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,0.0,1.0,4,1.0,Possible Fill
2024-12-14 12:04:34.554,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,0.0,1.0,5,1.0,Oscillation
2024-12-16 10:44:27.150,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,1.0,0.0,4,1.0,Possible Pull
2024-12-16 16:04:27.763,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,1.0,0.0,3,1.0,Possible Pull
2024-12-17 11:24:22.225,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,0.0,2.0,5,2.0,Possible Fill
2024-12-17 17:54:20.228,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,1.0,0.0,4,1.0,Oscillation
2024-12-18 12:24:18.289,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,0.0,1.0,5,1.0,Oscillation
2025-01-07 15:12:59.685,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,1.0,0.0,4,1.0,Possible Pull
2025-01-08 15:03:00.808,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,1.0,0.0,3,1.0,Possible Pull
